intnr;int_jahr;int_mon;mobil;az;nt;zpalter;Stib;lguelt;x1216;y1216;Bula;gkpol;BIK10;des2018;gew2018;gew2018_hr17;S1;S2_m;S2_j
239102;2018;1;0;40;0;54;2;1;NA;NA;5;3;9;0.296;0.908;1698.489772536478;2;2;1963
239343;2017;12;0;50;0;26;1;1;NA;NA;8;3;7;0.296;1.508;2820.839842494503;2;8;1991
239427;2017;11;0;25;0;57;4;1;NA;NA;9;3;6;0.534;0.322;602.3278708774736;2;12;1959
239608;2018;2;0;39;0;39;2;1;NA;NA;5;3;6;0.534;0.745;1393.5846701978812;1;2;1979
239825;2017;11;0;40;0;41;2;2;12000;1;3;3;3;0.534;0.511;955.8681429142515;2;8;1976
240002;2018;2;0;52;0;63;2;3;12300;1;15;5;7;0.534;0.564;1055.0090657605435;1;2;1955
240369;2018;1;0;15;0;55;4;3;12300;1;5;6;10;0.333;0.486;909.1035566660004;2;4;1962
240947;2017;11;0;50;1;49;4;1;NA;NA;7;3;9;0.534;1.919;3589.649640415751;1;2;1968
241044;2018;1;0;24;0;48;3;1;NA;NA;5;5;6;0.534;0.561;1049.3973154107537;2;10;1969
241253;2017;11;0;40;0;52;2;2;12000;1;13;6;8;0.728;0.911;1704.1015228862684;2;8;1965
241429;2017;12;0;37;0;61;2;1;NA;NA;14;3;3;0.296;0.315;589.2337867279632;1;2;1956
241528;2018;1;0;39;0;49;2;1;NA;NA;5;7;10;0.296;0.341;637.8689564261443;2;4;1968
241761;2017;12;0;20;1;62;4;NA;NA;NA;12;3;10;0.364;0.343;641.6101233260044;1;7;1955
241840;2017;11;0;40;0;59;2;1;NA;NA;8;3;7;0.296;0.372;695.8570433739757;2;6;1958
242103;2017;11;0;50;0;38;3;2;12000;1;8;4;5;0.534;0.516;965.2210601639017;1;12;1978
242347;2017;12;0;19;0;63;2;1;NA;NA;9;3;4;0.534;1.074;2009.0066252248653;2;1;1954
242422;2018;1;0;38;0;51;2;1;NA;NA;9;5;8;1;0.52;972.7033939636219;2;6;1966
242523;2017;12;0;20;0;53;2;1;NA;NA;9;3;6;0.534;0.356;665.927708175095;2;2;1964
242845;2017;11;0;50;0;9999;2;1;NA;NA;5;4;9;0.445;0.808;1511.431427543474;1;99;1960
242944;2017;11;0;60;1;55;4;1;NA;NA;7;3;3;0.296;0.389;727.6569620227864;1;7;1962
243049;2017;11;0;40;0;54;2;1;NA;NA;5;6;10;0.534;1.434;2682.41666719968;1;7;1963
243226;2017;12;0;30;0;58;2;1;NA;NA;3;3;7;0.267;0.332;621.0337053767739;2;3;1959
243289;2017;12;0;50;1;50;2;2;12000;1;7;3;3;0.445;0.348;650.9630405756546;1;5;1967
246182;2017;11;1;43;0;24;2;1;NA;NA;3;3;7;0.728;0.861;1610.5723503897661;1;4;1993
247192;2017;12;1;53;0;60;2;2;12340;1;9;4;10;1.338;1.373;2568.311076753948;1;12;1957
250118;2017;11;1;40;0;57;2;1;NA;NA;15;4;4;0.445;0.403;753.8451303218069;1;6;1960
251547;2017;11;1;50;0;53;2;1;NA;NA;5;5;10;0.892;0.425;794.9979662202678;1;8;1964
256886;2017;11;1;40;0;61;4;2;12000;1;3;3;9;0.572;0.725;1356.1730011992802;1;1;1956
258566;2017;11;1;15;0;25;2;NA;NA;NA;5;6;8;2.677;4.878;9124.706068758744;2;1;1992
259893;2018;2;1;60;0;51;2;1;NA;NA;2;7;10;0.534;0.427;798.7391331201278;1;6;1966
260097;2017;11;1;42;0;57;2;1;NA;NA;9;3;10;0.572;0.359;671.539458524885;1;10;1960
260899;2017;12;1;41;0;57;3;3;12300;1;4;7;10;0.534;0.227;424.6224431341195;1;5;1960
261190;2017;11;1;18;1;54;2;2;12000;1;8;7;10;0.296;0.244;456.4223617829302;1;10;1963
263469;2017;12;1;55;0;44;5;1;NA;NA;1;6;8;1.338;2.115;3956.283996602039;1;9;1973
263786;2017;11;1;20;1;19;7;NA;NA;NA;1;4;10;0.728;3.439;6432.9364843094145;2;2;1998
268056;2018;3;1;38;0;45;2;1;NA;NA;1;3;10;0.445;1.142;2136.2062998201077;1;8;1972
269871;2018;2;1;43;0;30;2;2;12000;1;3;3;4;1.145;1.675;3133.227278632821;1;1;1988
273862;2017;12;1;15;0;24;2;1;NA;NA;8;3;7;2.677;4.66;8716.918876673995;2;11;1993
274124;2017;11;1;39;0;31;2;1;NA;NA;5;5;8;1.145;1.417;2650.61674855087;1;1;1986
275638;2017;12;1;46;0;42;2;NA;NA;NA;1;4;10;0.728;1.917;3585.9084735158904;1;12;1975
284485;2017;11;1;39;0;35;2;2;12000;1;9;4;9;0.572;0.461;862.3389704177494;1;7;1982
286317;2017;11;1;42;0;52;1;2;12000;1;5;3;9;0.267;0.556;1040.0443981611033;2;9;1965
288165;2017;11;1;16;0;52;2;3;99999;9;9;5;8;0.296;0.66;1234.5850769538279;2;1;1965
288174;2018;2;1;20;0;25;2;1;NA;NA;5;4;4;0.802;1.165;2179.229719168499;1;5;1992
291164;2017;11;1;40;0;34;2;1;NA;NA;11;7;10;1.145;0.517;967.0916436138317;1;9;1983
291228;2017;11;1;41;0;57;3;1;NA;NA;5;5;5;0.534;0.461;862.3389704177494;1;1;1960
293312;2017;12;0;50;0;44;2;1;NA;NA;11;7;10;0.728;0.36;673.410041974815;2;11;1973
293493;2017;11;0;40;0;32;1;2;12000;1;11;7;10;0.802;4.653;8703.824792524485;1;10;1985
293535;2017;11;0;55;0;59;2;2;99999;9;11;7;10;0.534;0.368;688.3747095742553;2;7;1958
294338;2017;11;0;39;1;56;2;1;NA;NA;1;3;10;0.333;0.641;1199.043991405157;2;3;1961
294454;2017;12;0;45;0;56;4;2;12000;1;1;3;9;0.296;0.301;563.0456184289426;1;3;1961
295991;2017;11;0;15;0;45;2;3;12300;1;2;7;10;0.472;0.642;1200.914574855087;1;10;1972
298676;2017;12;0;40;0;61;2;1;NA;NA;3;4;4;0.728;0.828;1548.8430965420746;2;10;1956
312260;2017;11;0;50;0;63;4;2;99999;9;8;2;2;0.296;0.757;1416.0316715970418;1;2;1954
313001;2018;1;0;45;0;45;2;1;NA;NA;8;6;8;0.728;0.659;1232.7144935038978;1;3;1972
316192;2017;11;0;35;0;56;1;2;12000;1;9;3;3;0.728;1.648;3082.7215254847088;1;11;1961
317265;2017;12;0;20;0;55;1;1;NA;NA;9;1;1;0.728;1.414;2645.0049982010796;2;12;1962
319250;2017;11;0;50;0;35;1;1;NA;NA;9;3;3;0.421;0.574;1073.7149002598442;1;1;1982
319593;2017;11;0;17;1;63;2;2;12000;1;11;7;10;0.296;0.375;701.4687937237657;2;7;1954
329409;2017;12;1;40;0;61;1;1;NA;NA;3;3;7;0.267;0.645;1206.5263252048771;1;3;1956
330703;2018;3;1;20;0;40;2;3;12300;1;9;1;9;0.534;0.376;703.3393771736958;2;12;1977
338259;2017;12;1;48;0;50;2;1;NA;NA;5;6;8;1.415;4.678;8750.589378772736;1;12;1967
346213;2017;12;1;29;0;49;2;2;12000;1;6;2;2;0.534;0.208;389.0813575854487;2;7;1968
346297;2018;3;1;40;0;39;2;1;NA;NA;4;7;10;0.296;0.845;1580.6430151908855;1;7;1978
349496;2017;12;1;45;0;51;3;1;12300;1;7;2;7;1.145;1.49;2787.1693403957624;1;11;1966
349742;2017;12;1;20;1;55;2;1;NA;NA;12;3;3;2.677;2.111;3948.8016628023192;2;9;1962
350006;2017;12;1;40;0;45;2;2;12000;1;11;7;10;0.728;0.488;912.8447235658604;1;6;1972
350034;2017;12;1;40;0;60;2;2;12000;1;5;4;4;0.296;0.206;385.3401906855886;1;6;1957
352515;2017;12;1;50;0;31;2;1;NA;NA;3;4;4;0.382;1.036;1937.9244541275236;1;8;1986
353131;2017;12;1;40;0;49;1;2;12000;1;14;2;2;0.534;0.466;871.6918876673997;1;9;1968
354272;2017;12;1;41;0;30;99;1;NA;NA;9;3;7;1.145;1.945;3638.2848101139316;1;11;1987
354405;2017;12;1;45;0;50;2;2;12000;1;9;2;5;0.267;0.202;377.8578568858685;2;11;1967
354638;2018;3;1;48;1;58;2;1;NA;NA;6;3;8;0.534;0.443;828.6684683190086;2;6;1959
358404;2018;3;1;20;0;33;2;1;NA;NA;9;3;9;2.677;1.658;3101.4273599840094;1;3;1985
359797;2017;12;1;40;1;45;4;2;12000;1;9;4;4;0.296;0.491;918.4564739156506;2;8;1972
359949;2018;3;1;60;0;26;2;1;NA;NA;15;3;3;2.677;2.694;5039.351814111533;1;9;1991
360329;2017;12;1;55;0;37;2;1;NA;NA;6;5;7;0.802;0.716;1339.33775014991;1;12;1980
360882;2017;12;1;43;0;63;3;1;NA;NA;5;5;10;0.445;0.33;617.2925384769139;1;11;1954
360923;2017;12;1;14;1;28;2;1;NA;NA;9;6;10;1.145;0.736;1376.7494191485107;2;9;1989
363065;2018;2;1;36;0;60;1;2;12000;1;9;7;10;0.728;1.03;1926.7009534279432;1;5;1957
363726;2018;3;1;10;1;52;6;3;21340;0;3;3;3;1.145;1.399;2616.946246452129;2;7;1965
364599;2017;12;1;60;0;64;2;3;12300;1;5;7;10;0.296;0.238;445.19886108335;1;11;1953
365344;2017;12;1;48;0;32;2;2;12000;1;16;6;8;0.534;0.448;838.0213855686588;1;3;1985
365568;2017;12;1;10;0;39;2;1;NA;NA;8;4;4;1.145;1.817;3398.8501285228863;2;11;1978
367623;2017;12;1;40;0;39;2;1;NA;NA;7;3;4;0.572;1.048;1960.371455526684;2;1;1978
370387;2017;12;1;30;0;53;2;2;12000;1;14;3;9;2.677;1.056;1975.3361231261244;1;5;1964
378965;2017;12;0;52;0;65;2;1;NA;NA;11;7;10;0.267;0.214;400.30485828502896;2;11;1952
380356;2017;11;0;20;0;59;3;1;NA;NA;1;1;9;0.296;0.68;1271.9967459524285;2;3;1958
389362;2017;12;0;120;0;54;4;1;NA;NA;3;1;4;0.445;0.297;555.5632846292224;2;1;1963
390004;2017;12;0;50;0;48;2;2;12000;1;3;6;8;0.296;0.226;422.7518596841895;1;9;1969
404219;2017;12;0;40;0;23;2;1;NA;NA;5;4;4;1.145;2.777;5194.610240455727;1;6;1994
411566;2017;11;0;40;0;46;2;4;12340;1;6;3;10;0.728;1.275;2384.993898660803;2;5;1971
413368;2017;12;0;42;0;56;2;3;12300;1;6;3;3;0.296;0.7;1309.4084149510293;2;2;1961
413985;2017;12;0;38;0;57;1;1;NA;NA;6;3;7;0.534;2.483;4644.658706176295;1;11;1960
414820;2017;11;0;39;1;47;2;NA;NA;NA;6;5;8;0.728;3.6;6734.100419748152;2;5;1970
417231;2017;12;0;42;0;36;2;2;12000;1;7;1;7;0.534;0.61;1141.0559044573256;2;11;1981
418950;2017;11;0;40;0;53;4;1;NA;NA;7;5;5;0.296;0.257;480.7399466320208;1;1;1964
423462;2017;11;0;40;0;55;2;NA;NA;NA;8;3;5;0.296;0.664;1242.0674107535478;2;5;1962
423525;2017;11;0;45;1;59;2;3;12340;1;8;4;4;0.534;1.041;1947.2773713771735;1;4;1958
425819;2017;11;0;45;0;49;2;1;NA;NA;8;2;7;0.364;0.313;585.4926198281032;1;2;1968
426814;2017;12;0;30;0;37;3;1;NA;NA;8;6;10;0.296;0.227;424.6224431341195;2;3;1980
429997;2017;12;0;30;0;37;2;1;NA;NA;8;2;4;0.728;0.692;1294.4437473515889;2;8;1980
431416;2017;12;0;41;0;37;2;2;12000;1;9;7;10;0.267;0.204;381.59902378572855;1;1;1980
432364;2017;11;0;40;0;62;2;1;NA;NA;9;7;10;0.296;0.207;387.21077413551865;2;1;1955
435525;2017;11;0;26;0;33;2;1;21000;0;9;3;5;0.296;0.204;381.59902378572855;2;2;1984
437093;2017;11;0;36;0;49;2;1;NA;NA;9;4;8;0.572;1.214;2270.888308215071;2;1;1968
439865;2017;12;0;25;0;61;2;3;99999;9;9;5;8;0.296;0.206;385.3401906855886;2;10;1956
440538;2017;12;0;30;0;57;2;1;NA;NA;9;2;5;0.296;0.26;486.35169698181096;2;5;1960
443110;2017;12;0;50;0;31;2;2;12000;1;11;7;10;0.445;0.26;486.35169698181096;2;8;1986
443123;2017;11;0;40;0;56;2;1;NA;NA;11;7;10;1.145;1.45;2712.3460023985604;2;5;1961
444100;2017;12;0;50;0;47;2;1;NA;NA;11;7;10;0.728;0.592;1107.3854023585848;1;7;1970
445414;2017;12;0;15;0;71;5;2;12000;1;12;4;9;0.421;0.606;1133.5735706576054;2;11;1946
446254;2017;11;0;35;0;57;2;1;NA;NA;12;3;4;0.296;0.325;607.9396212272636;2;8;1960
448847;2017;11;0;36;0;56;2;2;12000;1;14;3;8;1.145;0.87;1627.4076014391367;1;12;1960
449150;2017;12;0;25;0;48;2;2;12000;1;14;4;6;0.534;0.413;772.5509648211073;2;12;1969
450949;2017;12;0;48;0;54;2;3;12300;1;14;3;9;0.534;0.764;1429.1257557465522;1;1;1963
455196;2017;11;0;35;0;62;4;1;NA;NA;16;6;8;0.534;0.305;570.5279522286628;1;4;1955
455578;2017;11;0;60;0;61;2;1;NA;NA;16;5;7;0.243;0.249;465.77527903258044;2;7;1956
455686;2018;2;0;60;0;59;5;1;NA;NA;16;1;7;0.534;0.681;1273.8673294023588;1;3;1958
456802;2017;12;0;35;0;63;2;1;NA;NA;16;3;4;0.296;0.262;490.092863881671;1;3;1954
457945;2017;11;0;15;1;28;2;2;12000;1;11;7;10;0.296;0.202;377.8578568858685;1;12;1988
462866;2017;12;0;70;0;54;2;3;12300;1;3;3;9;0.534;0.476;890.3977221667;1;1;1963
463754;2017;12;0;40;0;9999;4;2;12000;1;3;6;8;0.534;0.832;1556.3254303417948;1;99;1960
463851;2017;12;0;40;0;63;3;1;NA;NA;3;6;8;1.145;0.85;1589.9959324405356;1;9;1954
467882;2017;12;0;45;0;60;2;1;NA;NA;5;3;3;0.296;0.318;594.8455370777533;2;2;1957
472022;2017;12;0;18;0;58;2;1;NA;NA;5;3;7;0.296;0.208;389.0813575854487;1;4;1959
472186;2017;11;0;20;0;38;2;1;NA;NA;5;4;5;0.534;0.827;1546.9725130921447;2;3;1979
474812;2018;1;0;50;1;56;3;2;12000;1;6;7;10;0.534;0.242;452.68119488307013;2;3;1961
477079;2017;12;0;40;0;53;2;1;NA;NA;6;4;4;0.728;0.622;1163.5029058564862;2;3;1964
477456;2017;11;0;40;0;55;1;1;NA;NA;7;3;7;1.145;4.287;8019.19124985009;1;9;1962
482411;2017;11;0;30;0;58;2;2;12000;1;8;5;5;2;1.475;2759.1105886468117;2;9;1959
482910;2017;11;0;30;0;62;4;1;NA;NA;8;3;9;1.145;3.669;6863.170677793324;1;5;1955
483870;2017;11;0;35;0;62;2;2;12000;1;8;5;8;0.296;0.206;385.3401906855886;2;3;1955
485174;2017;12;0;20;0;62;2;1;NA;NA;9;7;10;1.145;0.478;894.1388890665601;2;10;1955
485845;2017;11;0;44;0;54;3;1;NA;NA;9;2;9;0.296;0.281;525.6339494303419;2;7;1963
487821;2017;11;0;38;0;34;2;1;NA;NA;9;3;5;0.296;0.313;585.4926198281032;2;1;1983
488187;2017;12;0;50;0;52;1;1;NA;NA;9;4;6;0.296;0.577;1079.326650609634;2;3;1965
488211;2017;12;0;20;0;52;2;1;NA;NA;9;2;5;0.534;0.48;897.8800559664201;2;4;1965
489888;2017;12;0;37;0;44;2;1;NA;NA;9;4;9;0.534;0.552;1032.5620643613834;2;11;1973
493774;2017;12;0;39;0;53;2;3;12300;1;14;3;3;0.445;0.473;884.7859718169098;1;12;1964
497558;2017;12;0;25;0;41;2;2;12000;1;3;2;9;0.728;1.13;2113.7592984209473;2;4;1976
497656;2017;12;0;30;1;57;2;1;NA;NA;3;1;7;0.534;1.019;1906.1245354787127;2;9;1960
497669;2017;12;0;30;0;58;2;1;NA;NA;1;1;5;0.534;0.329;615.4219550269838;2;7;1959
497693;2017;12;0;35;0;62;6;1;NA;NA;2;7;10;0.296;0.368;688.3747095742553;1;9;1955
497949;2017;12;0;21;0;55;2;1;99999;9;11;7;10;0.728;0.503;940.9034753148112;2;5;1962
498021;2017;12;0;35;0;39;2;1;NA;NA;11;7;10;1.145;0.536;1002.6327291625026;1;5;1978
500701;2017;12;0;30;0;50;2;1;NA;NA;2;7;10;0.728;0.627;1172.8558231061363;2;12;1967
504450;2017;12;0;41;0;47;2;1;NA;NA;3;4;7;0.296;0.953;1782.6660277833298;1;9;1970
504833;2017;12;0;38;0;24;2;1;NA;NA;3;2;5;0.445;0.79;1477.7609254447332;1;5;1993
505146;2018;1;0;27;0;35;2;1;NA;NA;3;1;4;1.145;1.246;2330.746978612832;2;7;1982
510600;2017;12;0;40;0;48;2;2;12300;1;5;5;7;0.296;0.4;748.2333799720169;1;12;1969
510858;2017;12;0;30;0;32;3;1;NA;NA;5;4;4;0.534;0.779;1457.1845074955027;2;4;1985
512573;2017;12;0;23;0;63;2;2;12000;1;5;5;8;0.534;1.355;2534.640574655207;2;12;1954
512665;2017;12;0;42;0;47;2;2;12000;1;5;6;8;0.534;0.548;1025.0797305616632;2;3;1970
517158;2017;12;0;40;0;43;1;2;99999;9;6;3;3;0.534;4.75;8885.271387167699;1;2;1974
518480;2017;12;0;38;0;50;2;1;NA;NA;7;4;8;0.296;0.374;699.5982102738358;2;7;1967
520166;2017;12;0;100;0;61;2;1;NA;NA;7;3;5;0.296;0.288;538.7280335798521;2;2;1956
520203;2017;12;0;45;0;52;2;1;NA;NA;7;4;4;0.296;0.4;748.2333799720169;1;6;1965
523029;2018;1;0;40;0;63;2;1;NA;NA;8;6;10;0.728;3.87;7239.157951229263;1;5;1954
523630;2017;12;0;38;0;62;2;2;12000;1;8;3;7;0.572;0.456;852.9860531680991;2;5;1955
524828;2018;1;0;43;0;41;2;2;12000;1;8;4;5;0.445;0.549;1026.950314011593;1;12;1976
526085;2017;12;0;30;0;31;2;1;NA;NA;9;3;10;0.534;0.441;824.9273014191485;2;5;1986
526113;2017;12;0;39;0;58;2;2;12000;1;9;4;10;0.534;0.292;546.2103673795722;1;12;1959
527116;2017;12;0;20;0;49;2;2;12000;1;9;4;9;0.534;0.544;1017.597396761943;2;7;1968
528444;2017;12;0;50;0;39;2;1;21000;0;9;4;8;0.267;0.203;379.72844033579855;2;2;1978
529324;2017;12;0;40;0;25;2;1;NA;NA;9;3;3;0.572;0.584;1092.4207347591444;1;1;1992
529431;2017;12;0;40;0;38;2;2;12000;1;9;1;1;0.243;0.207;387.21077413551865;1;2;1979
529773;2017;12;0;40;0;49;2;2;12000;1;9;4;5;0.296;0.285;533.1162832300619;1;12;1968
529984;2017;12;0;42;0;59;2;2;12000;1;9;2;2;0.382;0.911;1704.1015228862684;1;4;1958
530931;2017;12;0;25;0;61;2;NA;NA;NA;9;6;8;0.296;0.206;385.3401906855886;2;1;1956
536917;2018;1;0;48;0;58;2;2;12000;1;15;4;5;0.296;0.21;392.8225244853088;2;2;1959
538802;2017;12;0;30;0;50;2;2;12000;1;11;7;10;0.445;0.285;533.1162832300619;2;11;1967
544140;2017;12;0;40;0;53;2;2;12000;1;3;3;7;0.572;0.775;1449.7021736957827;1;7;1964
544295;2017;12;0;50;0;60;3;1;NA;NA;3;4;5;0.534;0.423;791.2567993204077;1;12;1957
545970;2017;12;0;30;0;61;2;1;NA;NA;5;5;10;0.728;0.988;1848.1364485308816;2;4;1956
553737;2017;12;0;50;0;19;2;1;NA;NA;6;3;3;1.145;2.524;4721.352627623426;1;6;1998
556696;2017;12;0;48;0;57;2;2;12000;1;8;4;10;0.728;1.295;2422.4055676594044;2;12;1960
557009;2017;12;0;30;0;46;2;1;NA;NA;8;3;10;0.534;0.712;1331.85541635019;2;4;1971
561307;2017;12;0;25;1;24;2;1;NA;NA;9;7;10;0.572;0.227;424.6224431341195;1;12;1993
562030;2017;12;0;38;0;51;2;1;NA;NA;9;1;7;0.572;0.317;592.9749536278233;2;6;1966
562574;2017;12;0;30;0;43;3;1;NA;NA;9;2;7;0.534;0.285;533.1162832300619;2;10;1974
563560;2017;12;0;20;0;63;2;3;12300;1;9;3;7;0.296;0.246;460.16352868279034;2;12;1954
564515;2017;12;0;30;0;48;3;2;12000;1;9;3;8;0.534;0.206;385.3401906855886;2;1;1969
565513;2017;12;0;38;0;48;2;1;NA;NA;9;3;4;0.534;0.533;997.0209788127124;2;5;1969
565619;2017;12;0;45;0;48;1;1;NA;NA;9;2;2;1.145;1.725;3226.7564511293226;1;5;1969
569063;2017;12;0;40;0;55;1;2;12000;1;14;4;5;0.728;1.036;1937.9244541275236;1;10;1962
569533;2017;12;0;40;0;58;2;3;12300;1;14;7;10;0.296;0.227;424.6224431341195;1;7;1959
569846;2017;12;0;55;0;43;2;3;12300;1;14;3;3;1.145;3.374;6311.3485600639615;1;4;1974
570227;2018;2;0;30;0;45;2;1;NA;NA;15;3;7;0.267;0.269;503.1869480311813;2;7;1972
579306;2017;12;1;30;0;72;4;1;NA;NA;5;4;4;0.296;0.205;383.4696072356586;1;11;1945
585512;2017;12;1;36;0;63;1;1;NA;NA;8;1;5;0.296;0.201;375.98727343593845;2;11;1954
599135;2017;12;1;39;0;33;2;2;12000;1;7;6;8;0.728;1.275;2384.993898660803;1;5;1984
604298;2017;12;1;41;0;26;2;2;12000;1;9;2;4;0.534;0.472;882.9153883669798;2;7;1991
607124;2017;12;1;30;0;58;3;1;NA;NA;8;3;5;0.534;0.476;890.3977221667;2;6;1959
613014;2017;12;1;39;0;45;2;3;21300;0;15;3;7;0.534;0.614;1148.5382382570456;2;8;1972
613708;2017;12;1;37;0;29;2;4;12340;1;3;2;7;1.145;2.376;4444.506277033779;2;6;1988
622369;2017;12;0;45;0;59;2;2;12000;1;15;4;5;0.534;0.754;1410.4199212472515;1;10;1958
622377;2017;12;0;47;0;22;2;2;99999;9;13;2;2;0.534;0.836;1563.8077641415152;1;11;1995
622425;2017;12;0;60;0;37;2;NA;NA;NA;3;3;7;0.296;4.766;8915.20072236658;1;6;1980
622536;2017;12;0;40;0;31;2;NA;NA;NA;3;3;3;0.445;0.442;826.7978848690786;1;5;1986
622554;2017;12;0;40;0;50;2;NA;NA;NA;6;4;10;0.534;1.449;2710.475418948631;2;4;1967
622643;2017;12;0;20;1;59;2;NA;NA;NA;8;5;8;0.296;0.509;952.1269760143914;2;8;1958
622845;2017;12;0;28;0;55;2;4;99999;9;9;4;10;0.267;0.21;392.8225244853088;2;12;1962
622859;2017;12;0;38;0;57;1;2;12000;1;8;4;4;1.145;2.743;5131.010403158105;1;6;1960
624718;2017;12;0;50;0;54;2;1;NA;NA;3;7;10;0.296;0.301;563.0456184289426;2;5;1963
628692;2017;12;0;30;0;58;2;2;12000;1;5;3;9;0.296;0.31;579.880869478313;1;11;1959
630836;2017;12;0;60;0;65;2;3;12300;1;6;7;10;0.728;0.821;1535.7490123925643;1;10;1952
631029;2017;12;0;40;0;50;2;1;NA;NA;6;3;9;0.296;0.466;871.6918876673997;2;5;1967
633225;2017;12;0;30;0;43;2;2;12000;1;8;2;5;0.445;0.486;909.1035566660004;2;11;1974
637016;2017;12;0;40;1;39;2;3;12300;1;9;2;5;0.296;0.204;381.59902378572855;1;1;1978
637676;2017;12;0;45;0;32;2;1;NA;NA;12;3;9;0.728;0.668;1249.549744553268;1;8;1985
641594;2017;12;0;41;0;44;2;1;NA;NA;11;7;10;0.296;0.223;417.14010933439937;2;1;1973
648014;2017;12;0;45;0;60;2;2;12000;1;3;5;10;0.667;0.464;867.9507207675396;2;8;1957
649402;2017;12;0;15;0;56;1;1;NA;NA;4;7;10;0.534;0.557;1041.9149816110335;2;4;1961
650504;2017;12;0;18;1;58;2;1;NA;NA;5;7;10;0.572;0.296;553.6927011792924;1;4;1959
655191;2018;1;0;32;0;28;2;2;12000;1;5;4;4;0.534;1.554;2906.8866811912853;2;9;1989
656904;2017;12;0;40;0;44;2;1;NA;NA;5;4;4;0.802;4.564;8537.342865480712;1;3;1973
659606;2017;12;0;50;0;54;1;2;12000;1;5;5;6;0.296;0.814;1522.6549282430542;1;8;1963
662652;2017;12;0;43;0;55;1;1;NA;NA;6;3;4;0.296;0.723;1352.4318342994204;1;7;1962
663981;2017;12;0;40;0;45;1;NA;NA;NA;7;3;3;1.145;4.713;8816.059799520288;1;12;1972
670757;2017;12;0;50;0;52;3;2;12000;1;8;5;8;1.145;0.77;1440.3492564461324;2;9;1965
671408;2017;12;0;45;1;61;2;1;NA;NA;8;3;4;0.445;0.41;766.9392144713172;2;8;1956
673983;2017;12;0;39;0;22;2;1;NA;NA;9;1;1;0.961;0.609;1139.1853210073955;1;8;1995
675261;2017;12;0;32;0;31;2;1;NA;NA;9;5;8;0.534;0.296;553.6927011792924;2;11;1986
676992;2017;12;0;20;0;45;1;1;NA;NA;9;3;7;0.534;0.461;862.3389704177494;2;2;1972
677253;2017;12;0;42;0;58;1;1;NA;NA;9;2;2;0.296;0.23;430.2341934839097;1;3;1959
678637;2017;12;0;38;0;62;2;1;NA;NA;11;7;10;0.296;0.248;463.9046955826504;1;11;1955
681402;2017;12;0;55;0;56;3;2;12000;1;13;3;3;0.382;0.91;1702.2309394363383;2;8;1961
681910;2017;12;0;44;0;58;3;2;12000;1;14;3;7;1.145;1.82;3404.4618788726766;2;5;1959
684348;2017;12;0;34;0;57;2;2;12000;1;14;3;4;0.421;0.734;1373.0082522486507;1;10;1960
687216;2017;12;0;40;0;42;3;1;NA;NA;16;4;4;0.728;1.259;2355.0645634619227;2;10;1975
687419;2017;12;0;40;0;35;1;1;NA;NA;13;1;3;0.534;1.254;2345.7116462122726;1;5;1982
690593;2017;12;0;40;0;48;5;NA;NA;NA;1;1;9;0.534;0.629;1176.5969900059963;1;7;1969
692931;2017;12;0;10;0;52;2;1;NA;NA;2;7;10;0.296;0.347;649.0924571257245;2;2;1965
709374;2017;12;0;37;0;56;2;4;12340;1;5;7;10;0.728;0.475;888.5271387167699;2;5;1961
713145;2017;12;0;56;0;46;4;2;12000;1;5;6;8;0.243;0.451;843.6331359184489;1;8;1971
715181;2017;12;0;40;0;52;2;1;NA;NA;5;5;8;0.534;0.638;1193.4322410553668;2;10;1965
716839;2017;12;0;50;0;63;3;2;12000;1;5;7;10;0.243;0.264;493.8340307815311;1;4;1954
719344;2017;12;0;39;0;51;2;1;NA;NA;5;5;5;0.728;1.076;2012.7477921247253;2;11;1966
721185;2017;12;0;45;0;43;2;1;21000;0;6;7;10;0.267;0.261;488.22228043174096;1;10;1974
736379;2017;12;0;18;0;69;4;3;12300;1;8;3;7;0.572;0.987;1846.2658650809512;1;9;1948
740414;2017;12;0;48;0;49;2;4;12340;1;8;3;4;0.534;0.932;1743.3837753347993;2;10;1968
741729;2017;12;0;42;0;41;2;1;NA;NA;9;7;10;0.296;0.207;387.21077413551865;1;7;1976
742664;2017;12;0;30;0;43;2;2;12000;1;9;7;10;0.296;0.244;456.4223617829302;2;1;1974
744599;2017;12;0;43;0;46;1;1;NA;NA;9;3;4;0.445;0.658;1230.8439100539676;2;2;1971
745456;2017;12;0;40;0;61;2;3;12300;1;9;2;7;0.243;0.21;392.8225244853088;2;5;1956
747813;2017;12;0;25;0;39;2;1;NA;NA;9;3;7;0.534;0.329;615.4219550269838;2;9;1978
750959;2017;12;0;35;0;63;2;2;12000;1;9;3;4;0.728;0.69;1290.7025804517289;2;10;1954
751527;2017;12;0;40;0;45;2;2;12000;1;9;6;10;0.728;0.576;1077.4560671597042;2;7;1972
752370;2017;12;0;45;0;49;2;1;NA;NA;9;2;5;0.534;0.819;1532.0078454927043;1;10;1968
752455;2017;12;0;62;0;56;4;1;12000;1;9;1;5;0.534;0.531;993.2798119128523;1;2;1961
754489;2017;12;0;39;0;46;2;1;NA;NA;11;7;10;0.534;0.498;931.5505580651609;2;2;1971
754866;2017;12;0;30;0;40;2;1;NA;NA;12;6;10;1;1.995;3731.813982610434;2;9;1977
